,name,type,x,y,geometry
234,"CNS-Basisschool De Plataan, locatie Heidelaan",school,5.6792804,52.0055885,POINT (5.6792804 52.0055885)
235,De Vlinderboom,school,5.6335507,52.0216397,POINT (5.6335507 52.0216397)
236,CSG Het Streek locatie Bovenbuurtweg,school,5.6613434,52.0231871,POINT (5.6613434 52.0231871)
237,IKC Koepelschool,school,5.6631835,52.0262568,POINT (5.6631835 52.0262568)
238,De Zuiderpoort,school,5.6588694,52.0284599,POINT (5.6588694 52.0284599)
239,IKC Koepelschool,school,5.6521372,52.0308751,POINT (5.6521372 52.0308751)
240,Koningin Beatrixschool,school,5.6541045,52.0186648,POINT (5.6541045 52.0186648)
241,Groenhorst Ede,school,5.6634424,52.0186162,POINT (5.6634424 52.0186162)
242,Van Lodenstein College,school,5.6539605,52.0260909,POINT (5.6539605 52.0260909)
243,Dulon College,college,5.6624485,52.0204701,POINT (5.6624485 52.0204701)
244,Het Kofschip,school,6.0721784,51.9390621,POINT (6.0721784 51.9390621)
245,Lindenhage,school,6.0711774,51.9389760,POINT (6.0711774 51.938976)
246,IKC Carrousel Zevenaar,school,6.0625017,51.9344532,POINT (6.0625017 51.9344532)
247,Uk & Ko locatie Toverbos,kindergarten,5.6756568,52.0213647,POINT (5.6756568 52.0213647)
248,De Vuurvogel,school,5.6603174,52.0389008,POINT (5.6603174 52.0389008)
249,Edese School Vereniging (ESV),school,5.6675810,52.0351087,POINT (5.667581 52.0351087)
250,Veldhuizerschool,school,5.6531619,52.0489760,POINT (5.6531619 52.048976)
251,De Kern,school,5.6399406,52.0523213,POINT (5.6399406 52.0523213)
252,De Vuursteen,school,5.6307658,52.0510788,POINT (5.6307658 52.0510788)
253,De Kleine Prins,school,5.6311760,52.0511378,POINT (5.631176 52.0511378)
254,Louise de Coligny,school,5.6820176,52.0386687,POINT (5.6820176 52.0386687)
255,Koning Davidschool,school,5.6822423,52.0395939,POINT (5.6822423 52.0395939)
256,De Wegwijzer,school,5.6730725,52.0488581,POINT (5.6730725 52.0488581)
257,Ericaschool,school,5.7736197,52.1011678,POINT (5.7736197 52.1011678)
258,BSO Villa Verboven,kindergarten,5.3289400,51.7979949,POINT (5.32894 51.7979949)
259,Villa Veentjes,kindergarten,5.3339483,51.8043790,POINT (5.3339483 51.804379)
260,Bibliotheek Kerkdriel,library,5.3380551,51.7712143,POINT (5.3380551 51.7712143)
261,Pallas Athene College,school,5.6416768,52.0370831,POINT (5.6416768 52.0370831)
262,De Vlinder,school,6.0917703,52.0534502,POINT (6.0917703 52.0534502)
263,De Akker,school,6.0920547,52.0534781,POINT (6.0920547 52.0534781)
264,Mgr. Zwijsenschool,school,5.3320757,51.7711099,POINT (5.3320757 51.7711099)
265,Bibliotheek Twello,library,6.1056803,52.2366487,POINT (6.1056803 52.2366487)
266,cbs de Wingerd,school,6.1085051,52.2376911,POINT (6.1085051 52.2376911)
267,Freule van Pallandtschool,school,5.2811931,51.8317383,POINT (5.2811931 51.8317383)
268,Autorijschool Mels Bos,driving_school,5.1868399,51.8868682,POINT (5.1868399 51.8868682)
269,OBS Op 't Hof,school,5.2728486,51.8910011,POINT (5.2728486 51.8910011)
270,De Morgenster,school,5.3043704,51.8836571,POINT (5.3043704 51.8836571)
271,D'n Bogerd,school,5.3042531,51.8842772,POINT (5.3042531 51.8842772)
272,Bouwmensen Rivierengebied,college,5.3121113,51.8752762,POINT (5.3121113 51.8752762)
273,ROC Rivor,school,5.2755113,51.8792497,POINT (5.2755113 51.8792497)
274,Ida Gerhardt Academie,school,5.2821962,51.8810088,POINT (5.2821962 51.8810088)
275,Prot. Chr. Oranje Nassauschool,school,5.2900225,51.8776511,POINT (5.2900225 51.8776511)
276,Kinderdagcentrum De Rietpol,kindergarten,5.2944766,51.8779421,POINT (5.2944766 51.8779421)
277,Lek en Linge locatie Lingeborgh,school,5.2812625,51.8764221,POINT (5.2812625 51.8764221)
278,Lek en Linge Brugklas,school,5.2356071,51.9460549,POINT (5.2356071 51.9460549)
279,Kotten,school,6.7674394,51.9418744,POINT (6.7674394 51.9418744)
280,Christelijk College Schaersvoorde,school,6.7121148,51.9743021,POINT (6.7121148 51.9743021)
281,Obs Stegeman,school,6.7121461,51.9747972,POINT (6.7121461 51.9747972)
282,Bibliotheek,library,6.7128847,51.9682079,POINT (6.7128847 51.9682079)
283,Gerrit Komrij College,school,6.7132199,51.9679085,POINT (6.7132199 51.9679085)
284,De Biezenkamp,school,5.9287932,51.8308273,POINT (5.9287932 51.8308273)
285,obs 't Montferland,school,6.2503645,51.8790090,POINT (6.2503645 51.879009)
286,Koningin Beatrixschool,school,5.2259428,51.9586151,POINT (5.2259428 51.9586151)
287,Josefschool,school,5.2281485,51.9552167,POINT (5.2281485 51.9552167)
288,Bibliotheek Rivierenland,library,5.2230260,51.9574438,POINT (5.223026 51.9574438)
289,de Boogerd,school,5.4326948,51.9607484,POINT (5.4326948 51.9607484)
290,OBS De Sterappel,school,5.5211514,51.9489094,POINT (5.5211514 51.9489094)
291,Cbo de Klimop,school,6.5142697,51.9251972,POINT (6.5142697 51.9251972)
292,St. Liborius,school,6.4840064,51.8637104,POINT (6.4840064 51.8637104)
293,Achterhoeksepoort,library,6.4837715,51.8637156,POINT (6.4837715 51.8637156)
294,De Kleine Beer/BSO de Hobbit,kindergarten,5.9300849,52.2043750,POINT (5.9300849 52.204375)
295,OBS De Meent,school,5.4893962,51.9413941,POINT (5.4893962 51.9413941)
296,Almende College,school,6.3775246,51.8890986,POINT (6.3775246 51.8890986)
297,Centrale Universiteitsbibliotheek,library,5.8653652,51.8199462,POINT (5.8653652 51.8199462)
298,Kinderopvang Heyendael,kindergarten,5.8720230,51.8226413,POINT (5.872023 51.8226413)
299,HBO-ICT & HBO-Rechten,university,5.8688457,51.8302695,POINT (5.8688457 51.8302695)
300,de Buut,school,5.8637880,51.8348381,POINT (5.863788 51.8348381)
301,Meander,school,5.8632358,51.8369039,POINT (5.8632358 51.8369039)
302,Montessori Nijmegen Basisschool,school,5.8688349,51.8350999,POINT (5.8688349 51.8350999)
303,Jaap Speelziek Opleidingen,driving_school,6.5686979,51.9199697,POINT (6.5686979 51.9199697)
304,Christelijk College Schaersvoorde,school,6.5762137,51.9218208,POINT (6.5762137 51.9218208)
305,Bibliotheek Achterhoekse Poort / Aalten,library,6.5793940,51.9267693,POINT (6.579394 51.9267693)
306,Christelijk College Schaersvoorde,school,6.5734439,51.9258745,POINT (6.5734439 51.9258745)
307,Vrije school Meander,school,5.8655221,51.8411280,POINT (5.8655221 51.841128)
308,de Bibliotheek,library,6.0656723,52.1038958,POINT (6.0656723 52.1038958)
309,,library,6.0590287,52.1049327,POINT (6.0590287 52.1049327)
310,Canisius College,school,5.8848864,51.8376346,POINT (5.8848864 51.8376346)
311,De Klokkenberg,school,5.8900535,51.8378011,POINT (5.8900535 51.8378011)
312,Sterreschans,school,5.8864406,51.8397384,POINT (5.8864406 51.8397384)
313,obs De Rietgors,school,6.1422383,52.0761609,POINT (6.1422383 52.0761609)
314,Basisschool De Driemaster,school,5.8566250,51.8376806,POINT (5.856625 51.8376806)
315,BSO De Vuurtoren,kindergarten,5.8535008,51.8392158,POINT (5.8535008 51.8392158)
316,Partou,kindergarten,5.8701808,51.8445436,POINT (5.8701808 51.8445436)
317,Petrus Canisius,school,5.8622945,51.8482929,POINT (5.8622945 51.8482929)
318,De Tweeling,kindergarten,5.8502405,51.8315625,POINT (5.8502405 51.8315625)
319,Martinus van Beekschool,school,5.8431544,51.8237548,POINT (5.8431544 51.8237548)
320,De Marwindt,school,5.8436655,51.8228184,POINT (5.8436655 51.8228184)
321,NSV,school,5.8454630,51.8256435,POINT (5.845463 51.8256435)
322,SSgN,school,5.8451688,51.8246147,POINT (5.8451688 51.8246147)
323,Het Rijks,school,5.8396050,51.8292705,POINT (5.839605 51.8292705)
324,IKC Kameleon,school,6.0100203,51.9494297,POINT (6.0100203 51.9494297)
325,,kindergarten,5.8522237,51.8135809,POINT (5.8522237 51.8135809)
326,Hidaya,school,5.8495579,51.8137091,POINT (5.8495579 51.8137091)
327,De Kleine Wereld,school,5.8425375,51.8114608,POINT (5.8425375 51.8114608)
328,De Bibliotheek Hatert,library,5.8272408,51.8053076,POINT (5.8272408 51.8053076)
329,De Windroos,school,5.8418630,51.8218864,POINT (5.841863 51.8218864)
330,Talita Koemi,school,5.8398300,51.8166258,POINT (5.83983 51.8166258)
331,Yuverta vmbo Nijmegen,school,5.8300663,51.8138944,POINT (5.8300663 51.8138944)
332,Sint Nicolaasschool,school,5.8357423,51.8184659,POINT (5.8357423 51.8184659)
333,Bedrijfsschool H400,school,5.8387851,51.8160626,POINT (5.8387851 51.8160626)
334,jenaplanschool ‘t Hoge Land,school,5.9779818,52.3507317,POINT (5.9779818 52.3507317)
335,Bibliotheek Noord West Veluwe Hardewijk,library,5.6182484,52.3483785,POINT (5.6182484 52.3483785)
336,van Zanten,driving_school,5.6204550,52.3382038,POINT (5.620455 52.3382038)
337,Doomijn Kinderopvang Tonselsedreef,kindergarten,5.5979296,52.3252129,POINT (5.5979296 52.3252129)
338,Kindergarden Harderwijk,kindergarten,5.5995674,52.3260846,POINT (5.5995674 52.3260846)
339,Rijschool Zegers,driving_school,5.6210534,52.3312084,POINT (5.6210534 52.3312084)
340,Basisschool de Aldenhove,school,5.8016404,51.8068287,POINT (5.8016404 51.8068287)
341,Anne Frankschool,school,6.0906122,52.0312599,POINT (6.0906122 52.0312599)
342,PC Dalton-basisschool Het Drieluik,school,5.9279730,51.9447691,POINT (5.927973 51.9447691)
343,IKC De Abacus,school,5.9347640,51.9390452,POINT (5.934764 51.9390452)
344,IKC 't Holthuus,school,5.9291162,51.9446263,POINT (5.9291162 51.9446263)
345,Marang,school,5.9563104,51.9145123,POINT (5.9563104 51.9145123)
346,OBS Daalhuizen,school,5.9681952,51.9984666,POINT (5.9681952 51.9984666)
347,Fredericusschool,school,5.9735193,51.9940363,POINT (5.9735193 51.9940363)
348,AOC Aeres Velp,school,5.9802592,52.0029545,POINT (5.9802592 52.0029545)
349,Studieallee huiswerkbegeleiding,school,5.9727845,51.9926324,POINT (5.9727845 51.9926324)
350,De Kameleon,school,5.9658696,51.9881208,POINT (5.9658696 51.9881208)
351,Yuverta Velp,school,5.9601399,51.9930431,POINT (5.9601399 51.9930431)
352,PC Daltonschool Prins Bernhard,school,5.9844311,51.9894585,POINT (5.9844311 51.9894585)
353,ROC A12 Astrum College,school,5.9830016,51.9880084,POINT (5.9830016 51.9880084)
354,de Bibliotheek Velp,library,5.9832798,51.9881049,POINT (5.9832798 51.9881049)
355,Roncallischool,school,5.9741925,51.9862354,POINT (5.9741925 51.9862354)
356,Rheder Enk,school,6.0224032,52.0060131,POINT (6.0224032 52.0060131)
357,Mauritiusschool,school,6.0226817,52.0060180,POINT (6.0226817 52.006018)
358,IKC De Holtbanck,school,6.0280369,52.0062343,POINT (6.0280369 52.0062343)
359,IKC De Tichelaar,school,5.9702621,51.8746027,POINT (5.9702621 51.8746027)
360,IKC De Vonkenmorgen,school,5.9696430,51.8745136,POINT (5.969643 51.8745136)
361,Stichting Atos,school,5.8891565,51.8919117,POINT (5.8891565 51.8919117)
362,Rijschool Hendriks,driving_school,5.9022942,52.4498687,POINT (5.9022942 52.4498687)
363,Nuborgh College Oostenlicht,school,5.8666795,52.4476385,POINT (5.8666795 52.4476385)
364,Mattanjaschool,school,5.8393290,52.4297078,POINT (5.839329 52.4297078)
365,Nuborgh College Veluvine,school,5.7895112,52.3827015,POINT (5.7895112 52.3827015)
366,Struin BSO,kindergarten,5.8797866,51.8478411,POINT (5.8797866 51.8478411)
367,Brede School Prins Maurtis,school,5.8031015,51.8195176,POINT (5.8031015 51.8195176)
368,Prins Bernhardschool,school,5.6039273,52.2973134,POINT (5.6039273 52.2973134)
369,Ireneschool,school,5.6231771,52.2982639,POINT (5.6231771 52.2982639)
370,Protestans Christelijke school De klokbeker,school,5.6114781,52.2888508,POINT (5.6114781 52.2888508)
371,Margrietschool p.c.,school,5.6170366,52.2953714,POINT (5.6170366 52.2953714)
372,Christelijk College Groevenbeek,school,5.6219185,52.2897922,POINT (5.6219185 52.2897922)
373,Augustinusschool,school,5.6111491,52.2904602,POINT (5.6111491 52.2904602)
374,Christelijk College Groevenbeek,school,5.6210051,52.2889042,POINT (5.6210051 52.2889042)
375,PC Basisonderwijs Beatrixschool,school,5.6331443,52.2974809,POINT (5.6331443 52.2974809)
